unified_id,year,month,revenue
AIR37819774,2021,10,7556
AIR37819774,2021,9,7504
AIR37819774,2021,8,3956
AIR37819774,2021,3,2360
AIR37819774,2021,2,8387
AIR37819774,2021,1,9168
AIR37819774,2020,12,11258
AIR37819774,2020,11,2411
AIR37819774,2020,10,356
AIR37828136,2023,12,5644
AIR37828136,2023,11,1563
AIR37828136,2023,10,0
AIR37828136,2023,9,427
AIR37828136,2023,8,750
AIR37828136,2023,7,1439
AIR37828136,2023,6,900
AIR37828136,2023,5,632
AIR37828136,2023,4,0
AIR37828136,2023,3,1425
AIR37828136,2023,2,3725
AIR37828136,2023,1,4719
AIR37828136,2022,12,4570
AIR37828136,2022,11,1981
AIR37828136,2022,10,900
AIR37828136,2022,9,625
AIR37828136,2022,8,1050
AIR37828136,2022,7,2400
AIR37828136,2022,6,2150
AIR37828136,2022,5,1433
AIR37828136,2022,4,1150
AIR37828136,2022,3,3389
AIR37828136,2022,2,5938
AIR37828136,2022,1,8620
AIR37828136,2021,12,9088
AIR37828136,2021,11,3855
AIR37828136,2021,10,2266
AIR37828136,2021,9,2991
AIR37828136,2021,8,4203
AIR37828136,2021,7,4515
AIR37828136,2021,6,748
AIR37828136,2021,5,500
AIR37828136,2021,3,400
AIR37828136,2021,2,2550
AIR37828136,2021,1,3692
AIR37828136,2020,12,4826
AIR37828136,2020,11,888
AIR37828136,2020,10,0
AIR37831253,2023,10,0
AIR37831253,2023,9,0
AIR37831253,2023,8,0
AIR37831253,2023,7,0
AIR37831253,2023,6,10148
AIR37831253,2023,5,16849
AIR37831253,2023,4,17140
AIR37831253,2023,3,18034
AIR37831253,2023,2,15656
AIR37831253,2023,1,21730
AIR37831253,2022,12,33777
AIR37831253,2022,11,20340
AIR37831253,2022,10,17649
AIR37831253,2022,9,17142
AIR37831253,2022,8,17780
AIR37831253,2022,7,19775
AIR37831253,2022,6,15800
AIR37831253,2022,5,14670
AIR37831253,2022,4,8380
AIR37831253,2022,3,15693
AIR37831253,2022,2,11026
AIR37831253,2022,1,13733
AIR37831253,2021,12,14016
AIR37831253,2021,11,8945
AIR37831253,2021,10,8319
AIR37831253,2021,9,9250
AIR37831253,2021,8,13879
AIR37831253,2021,7,12428
AIR37831253,2021,6,2949
AIR37831253,2021,5,2092
AIR37831253,2021,3,546
AIR37831253,2021,2,11215
AIR37831253,2021,1,13509
AIR37831253,2020,12,13091
AIR37831253,2020,11,6728
AIR37831253,2020,10,1533
AIR37831253,2020,9,0
AIR37833742,2022,7,0
AIR37833742,2022,6,0
AIR37833742,2022,5,0
AIR37833742,2022,4,0
AIR37833742,2022,3,0
AIR37833742,2022,2,0
AIR37833742,2022,1,0
AIR37833742,2021,12,0
AIR37833742,2021,11,657
AIR37833742,2021,10,13033
AIR37833742,2021,9,10835
AIR37833742,2021,8,12865
AIR37833742,2021,7,9860
AIR37833742,2021,6,0
AIR37833742,2021,5,0
AIR37833742,2021,4,0
AIR37833742,2021,3,1091
AIR37833742,2021,2,7304
AIR37833742,2021,1,9644
AIR37833742,2020,12,11454
AIR37833742,2020,11,3348
AIR37833742,2020,10,0
AIR37833742,2020,9,0
AIR37833757,2021,12,0
AIR37833757,2021,11,0
AIR37833757,2021,10,0
AIR37833757,2021,9,0
AIR37833757,2021,8,0
AIR37833757,2021,7,928
AIR37833757,2021,6,0
AIR37833757,2021,5,0
AIR37833757,2021,4,0
AIR37833757,2021,3,0
AIR37833757,2021,2,0
AIR37833757,2021,1,0
AIR37833757,2020,12,2826
AIR37833757,2020,11,0
AIR37833757,2020,10,646
AIR37833757,2020,9,0
AIR37835097,2022,5,0
AIR37835097,2022,4,0
AIR37835097,2022,3,0
AIR37835097,2022,2,0
AIR37835097,2022,1,0
AIR37835097,2021,12,0
AIR37835097,2021,11,0
AIR37835097,2021,10,0
AIR37835097,2021,9,0
AIR37835097,2021,8,0
AIR37835097,2021,7,800
AIR37835097,2021,6,0
AIR37835097,2021,5,0
AIR37835097,2021,3,1250
AIR37835097,2021,2,3500
AIR37835097,2021,1,7750
AIR37835097,2020,12,5300
AIR37835097,2020,11,1700
AIR37835097,2020,10,0
AIR37835798,2023,12,10644
AIR37835798,2023,11,3859
AIR37835798,2023,10,1823
AIR37835798,2023,9,1103
AIR37835798,2023,8,6633
AIR37835798,2023,7,4683
AIR37835798,2023,6,3156
AIR37835798,2023,5,2325
AIR37835798,2023,4,2195
AIR37835798,2023,3,3495
AIR37835798,2023,2,9268
AIR37835798,2023,1,13090
AIR37835798,2022,12,14625
AIR37835798,2022,11,6725
AIR37835798,2022,10,4550
AIR37835798,2022,9,3264
AIR37835798,2022,8,7791
AIR37835798,2022,7,11747
AIR37835798,2022,6,9936
AIR37835798,2022,5,1993
AIR37835798,2022,4,5890
AIR37835798,2022,3,12028
AIR37835798,2022,2,14974
AIR37835798,2022,1,14315
AIR37835798,2021,12,20646
AIR37835798,2021,11,13131
AIR37835798,2021,10,8382
AIR37835798,2021,9,8871
AIR37835798,2021,8,8129
AIR37835798,2021,7,5638
AIR37835798,2021,6,4139
AIR37835798,2021,3,4686
AIR37835798,2021,2,4052
AIR37835798,2021,1,6937
AIR37835798,2020,12,12783
AIR37835798,2020,11,4194
AIR37835798,2020,10,1627
AIR37835798,2020,9,1261
AIR37836448,2023,12,12044
AIR37836448,2023,11,3801
AIR37836448,2023,10,2637
AIR37836448,2023,9,4127
AIR37836448,2023,8,10770
AIR37836448,2023,7,9610
AIR37836448,2023,6,5160
AIR37836448,2023,5,4291
AIR37836448,2023,4,2244
AIR37836448,2023,3,7035
AIR37836448,2023,2,5715
AIR37836448,2023,1,13296
AIR37836448,2022,12,19208
AIR37836448,2022,11,7547
AIR37836448,2022,10,982
AIR37836448,2022,9,11659
AIR37836448,2022,8,23915
AIR37836448,2022,7,26123
AIR37836448,2022,6,18151
AIR37836448,2022,5,6377
AIR37836448,2022,4,7795
AIR37836448,2022,3,12354
AIR37836448,2022,2,14878
AIR37836448,2022,1,21730
AIR37836448,2021,12,14489
AIR37836448,2021,11,11964
AIR37836448,2021,10,17047
AIR37836448,2021,9,10893
AIR37836448,2021,8,9572
AIR37836448,2021,6,0
AIR37836448,2021,5,800
AIR37836448,2021,3,2100
AIR37836448,2021,2,4200
AIR37836448,2021,1,4300
AIR37836448,2020,12,7150
AIR37836448,2020,11,1125
AIR37836448,2020,10,0
AIR37862001,2023,6,4950
AIR37862001,2023,5,13200
AIR37862001,2023,4,15950
AIR37862001,2023,3,13330
AIR37862001,2023,2,8712
AIR37862001,2023,1,7905
AIR37862001,2022,12,10619
AIR37862001,2022,11,2972
AIR37862001,2022,10,454
AIR37862001,2022,9,716
AIR37862001,2022,8,4191
AIR37862001,2022,7,1209
AIR37862001,2022,6,3245
AIR37862001,2022,5,725
AIR37862001,2022,4,1975
AIR37862001,2022,3,5537
AIR37862001,2022,2,6361
AIR37862001,2022,1,6849
AIR37862001,2021,12,8260
AIR37862001,2021,11,4868
AIR37862001,2021,10,3427
AIR37862001,2021,9,2629
AIR37862001,2021,8,3936
AIR37862001,2021,7,4132
AIR37862001,2021,6,1375
AIR37862001,2021,5,0
AIR37862001,2021,3,1136
AIR37862001,2021,2,4067
AIR37862001,2021,1,3594
AIR37862001,2020,12,2277
AIR37862001,2020,11,861
AIR37862001,2020,10,0
AIR37885770,2023,12,21270
AIR37885770,2023,11,7782
AIR37885770,2023,10,3425
AIR37885770,2023,9,4750
AIR37885770,2023,8,9410
AIR37885770,2023,7,12092
AIR37885770,2023,6,6346
AIR37885770,2023,5,5586
AIR37885770,2023,4,6368
AIR37885770,2023,3,8122
AIR37885770,2023,2,12735
AIR37885770,2023,1,11377
AIR37885770,2022,12,24209
AIR37885770,2022,11,9267
AIR37885770,2022,10,8050
AIR37885770,2022,9,5725
AIR37885770,2022,8,9039
AIR37885770,2022,7,12542
AIR37885770,2022,6,10333
AIR37885770,2022,5,10829
AIR37885770,2022,4,19715
AIR37885770,2022,3,24039
AIR37885770,2022,2,22439
AIR37885770,2022,1,18451
AIR37885770,2021,12,24136
AIR37885770,2021,11,10492
AIR37885770,2021,10,9520
AIR37885770,2021,9,5675
AIR37885770,2021,8,10225
AIR37885770,2021,7,10800
AIR37885770,2021,6,5920
AIR37885770,2021,5,7175
AIR37885770,2021,4,0
AIR37885770,2021,3,8603
AIR37885770,2021,2,7277
AIR37885770,2021,1,7113
AIR37885770,2020,12,8359
AIR37885770,2020,11,5075
AIR37885770,2020,10,2474
AIR37885770,2020,9,0
AIR37896577,2023,12,14392
AIR37896577,2023,11,1872
AIR37896577,2023,10,0
AIR37896577,2023,7,0
AIR37896577,2023,4,950
AIR37896577,2023,3,3700
AIR37896577,2023,2,3675
AIR37896577,2023,1,4748
AIR37896577,2022,12,10438
AIR37896577,2022,11,1000
AIR37896577,2022,10,10007
AIR37896577,2022,9,8647
AIR37896577,2022,8,8041
AIR37896577,2022,7,3266
AIR37896577,2022,3,0
AIR37896577,2022,2,2346
AIR37896577,2022,1,3493
AIR37896577,2021,9,1545
AIR37896577,2021,8,9239
AIR37896577,2021,7,10107
AIR37896577,2021,6,4886
AIR37896577,2021,5,1750
AIR37896577,2021,4,868
AIR37896577,2021,3,2013
AIR37896577,2021,2,5406
AIR37896577,2021,1,5774
AIR37896577,2020,12,6354
AIR37896577,2020,11,746
AIR37896577,2020,10,1568
AIR37896577,2020,9,716
AIR37907479,2023,12,4528
AIR37907479,2023,11,5698
AIR37907479,2023,10,15000
AIR37907479,2023,9,6403
AIR37907479,2023,8,3154
AIR37907479,2023,7,3886
AIR37907479,2023,6,9758
AIR37907479,2023,5,7107
AIR37907479,2023,4,15700
AIR37907479,2023,3,14250
AIR37907479,2023,2,11800
AIR37907479,2023,1,13569
AIR37907479,2022,12,11000
AIR37907479,2022,11,13100
AIR37907479,2022,10,9250
AIR37907479,2022,9,3600
AIR37907479,2022,8,3650
AIR37907479,2022,7,9300
AIR37907479,2022,6,12000
AIR37907479,2022,5,16316
AIR37907479,2022,4,21234
AIR37907479,2022,3,17550
AIR37907479,2022,2,10850
AIR37907479,2022,1,6050
AIR37907479,2021,12,15265
AIR37907479,2021,11,17650
AIR37907479,2021,10,14950
AIR37907479,2021,9,14450
AIR37907479,2021,8,15450
AIR37907479,2021,7,14700
AIR37907479,2021,6,10800
AIR37907479,2021,5,600
AIR37907479,2021,4,300
AIR37907479,2021,3,600
AIR37943206,2023,12,13469
AIR37943206,2023,11,5671
AIR37943206,2023,10,2637
AIR37943206,2023,9,830
AIR37943206,2023,8,5251
AIR37943206,2023,7,6712
AIR37943206,2023,6,8664
AIR37943206,2023,5,3586
AIR37943206,2023,4,3875
AIR37943206,2023,3,3518
AIR37943206,2023,2,9822
AIR37943206,2023,1,12170
AIR37943206,2022,12,18962
AIR37943206,2022,11,3512
AIR37943206,2022,10,6040
AIR37943206,2022,9,5438
AIR37943206,2022,8,8802
AIR37943206,2022,7,11756
AIR37943206,2022,6,7964
AIR37943206,2022,5,6498
AIR37943206,2022,4,6707
AIR37943206,2022,3,9842
AIR37943206,2022,2,14935
AIR37943206,2022,1,17746
AIR37943206,2021,12,16029
AIR37943206,2021,11,13923
AIR37943206,2021,10,12033
AIR37943206,2021,9,8385
AIR37943206,2021,8,9733
AIR37943206,2021,7,9619
AIR37943206,2021,6,458
AIR37943206,2021,5,0
AIR37943206,2021,4,390
AIR37943206,2021,3,3721
AIR37943206,2021,2,5079
AIR37943206,2021,1,7495
AIR37943206,2020,12,5561
AIR37943206,2020,11,2414
AIR37943206,2020,10,1748
AIR37943206,2020,9,1612
AIR37943379,2023,5,0
AIR37943379,2023,4,0
AIR37943379,2023,3,0
AIR37943379,2023,2,0
AIR37943379,2023,1,0
AIR37943379,2022,12,0
AIR37943379,2022,11,798
AIR37943379,2022,10,0
AIR37943379,2022,9,0
AIR37943379,2022,8,0
AIR37943379,2022,7,0
AIR37943379,2022,6,0
AIR37943379,2022,5,1476
AIR37943379,2022,4,698
AIR37943379,2022,3,3229
AIR37943379,2022,2,7323
AIR37943379,2022,1,10578
AIR37943379,2021,12,12962
AIR37943379,2021,11,6999
AIR37943379,2021,10,3922
AIR37943379,2021,9,4363
AIR37943379,2021,8,6484
AIR37943379,2021,7,4431
AIR37943379,2021,6,1491
AIR37943379,2021,5,606
AIR37943379,2021,4,0
AIR37943379,2021,3,497
AIR37943379,2021,2,4904
AIR37943379,2021,1,4915
AIR37943379,2020,12,1778
AIR37943473,2022,8,9990
AIR37943473,2022,7,12089
AIR37943473,2022,6,10252
AIR37943473,2022,5,7521
AIR37943473,2022,4,5634
AIR37943473,2022,3,5684
AIR37943473,2022,2,18019
AIR37943473,2022,1,21250
AIR37943473,2021,12,21612
AIR37943473,2021,11,14466
AIR37943473,2021,10,10344
AIR37943473,2021,9,8140
AIR37943473,2021,8,9901
AIR37943473,2021,7,9837
AIR37943473,2021,6,0
AIR37943473,2021,5,3506
AIR37943473,2021,3,1496
AIR37943473,2021,2,8458
AIR37943473,2021,1,9870
AIR37943473,2020,12,8646
AIR37943473,2020,11,3813
AIR37943473,2020,10,1649
AIR37943473,2020,9,0
AIR37947960,2023,12,2695
AIR37947960,2023,11,1926
AIR37947960,2023,10,1655
AIR37947960,2023,9,830
AIR37947960,2023,8,1075
AIR37947960,2023,7,1290
AIR37947960,2023,6,745
AIR37947960,2023,5,1383
AIR37947960,2023,4,3827
AIR37947960,2023,3,4029
AIR37947960,2023,2,4140
AIR37947960,2023,1,3255
AIR37947960,2022,12,3581
AIR37947960,2022,11,3260
AIR37947960,2022,10,1850
AIR37947960,2022,9,1500
AIR37947960,2022,8,1990
AIR37947960,2022,7,1870
AIR37947960,2022,6,2575
AIR37947960,2022,5,3490
AIR37947960,2022,4,4031
AIR37947960,2022,3,3922
AIR37947960,2022,2,2992
AIR37947960,2022,1,3845
AIR37947960,2021,12,2931
AIR37947960,2021,11,3860
AIR37947960,2021,10,3550
AIR37947960,2021,9,3598
AIR37947960,2021,8,2756
AIR37947960,2021,7,2527
AIR37947960,2021,6,2667
AIR37947960,2021,5,2199
AIR37947960,2021,4,1802
AIR37947960,2021,3,1998
AIR37947960,2021,2,2531
AIR37947960,2021,1,2042
AIR37947960,2020,12,1823
AIR37947960,2020,11,1961
AIR37947960,2020,10,715
AIR37947960,2020,9,0
AIR37970372,2022,5,0
AIR37970372,2022,4,0
AIR37970372,2022,3,0
AIR37970372,2022,2,0
AIR37970372,2022,1,0
AIR37970372,2021,12,0
AIR37970372,2021,11,0
AIR37970372,2021,10,0
AIR37970372,2021,9,0
AIR37970372,2021,8,0
AIR37970372,2021,7,0
AIR37970372,2021,6,0
AIR37970372,2021,5,2450
AIR37970372,2021,4,7500
AIR37970372,2021,3,2749
AIR37970372,2021,2,0
AIR37970372,2021,1,0
AIR37970372,2020,12,0
AIR37970372,2020,11,0
AIR37970372,2020,10,0
AIR37970372,2020,9,0
AIR37973935,2023,12,6698
AIR37973935,2023,11,7005
AIR37973935,2023,10,5574
AIR37973935,2023,9,4393
AIR37973935,2023,8,2625
AIR37973935,2023,7,358
AIR37973935,2023,6,2473
AIR37973935,2023,5,2982
AIR37973935,2023,4,4966
AIR37973935,2023,3,6397
AIR37973935,2023,2,5391
AIR37973935,2023,1,5235
AIR37973935,2022,12,6241
AIR37973935,2022,11,4185
AIR37973935,2022,10,3145
AIR37973935,2022,9,2825
AIR37973935,2022,8,4403
AIR37973935,2022,7,4887
AIR37973935,2022,6,4898
AIR37973935,2022,5,5844
AIR37973935,2022,4,5438
AIR37973935,2022,3,5385
AIR37973935,2022,2,4822
AIR37973935,2022,1,4702
AIR37973935,2021,12,4293
AIR37973935,2021,11,3453
AIR37973935,2021,10,3648
AIR37973935,2021,9,3373
AIR37973935,2021,8,3064
AIR37973935,2021,7,2920
AIR37973935,2021,6,2870
AIR37973935,2021,5,0
AIR37973935,2021,3,2314
AIR37973935,2021,2,1820
AIR37973935,2021,1,1370
AIR37973935,2020,12,607
AIR37973935,2020,11,432
AIR37973935,2020,10,85
AIR37990986,2021,1,12300
AIR37990986,2020,12,9750
AIR37990986,2020,11,2575
AIR37991553,2022,5,0
AIR37991553,2022,4,0
AIR37991553,2022,3,0
AIR37991553,2022,2,0
AIR37991553,2022,1,0
AIR37991553,2021,12,0
AIR37991553,2021,11,3600
AIR37991553,2021,10,0
AIR37991553,2021,9,1600
AIR37991553,2021,8,1600
AIR37991553,2021,7,3200
AIR37991553,2021,6,0
AIR37991553,2021,5,0
AIR37991553,2021,3,1000
AIR37991553,2021,2,11000
AIR37991553,2021,1,20400
AIR37991553,2020,12,18700
AIR37991553,2020,11,1250
AIR37999022,2022,9,6648
AIR37999022,2022,8,2392
AIR37999022,2022,7,5898
AIR37999022,2022,6,599
AIR37999022,2022,5,2537
AIR37999022,2022,4,1775
AIR37999022,2022,3,4926
AIR37999022,2022,2,9672
AIR37999022,2022,1,11347
AIR37999022,2021,12,14298
AIR37999022,2021,11,9822
AIR37999022,2021,10,1599
AIR37999022,2021,9,7044
AIR37999022,2021,8,8439
AIR37999022,2021,7,8685
AIR37999022,2021,6,5650
AIR37999022,2021,5,6650
AIR37999022,2021,3,2700
AIR37999022,2021,2,6220
AIR37999022,2021,1,7288
AIR37999022,2020,12,6550
AIR37999022,2020,11,2620
AIR37999022,2020,10,1199
AIR37999022,2020,9,799
AIR38003579,2023,3,0
AIR38003579,2023,2,0
AIR38003579,2023,1,503
AIR38003579,2022,12,11582
AIR38003579,2022,11,7650
AIR38003579,2022,10,6095
AIR38003579,2022,9,6136
AIR38003579,2022,8,6418
AIR38003579,2022,7,7007
AIR38003579,2022,6,5979
AIR38003579,2022,5,6355
AIR38003579,2022,4,5886
AIR38003579,2022,3,9480
AIR38003579,2022,2,9327
AIR38003579,2022,1,9630
AIR38003579,2021,12,9319
AIR38003579,2021,11,6168
AIR38003579,2021,10,4470
AIR38003579,2021,9,4182
AIR38003579,2021,8,4602
AIR38003579,2021,7,5462
AIR38003579,2021,6,0
AIR38003579,2021,3,756
AIR38003579,2021,2,3708
AIR38003579,2021,1,4796
AIR38003579,2020,12,6310
AIR38003579,2020,11,2593
AIR38003579,2020,10,1776
AIR38003579,2020,9,1598
AIR3802993,2023,4,0
AIR3802993,2023,3,0
AIR3802993,2023,2,0
AIR3802993,2022,9,800
AIR3802993,2022,8,6200
AIR3802993,2022,7,6200
AIR3802993,2022,6,6000
AIR3802993,2022,5,6200
AIR3802993,2022,4,6000
AIR3802993,2022,3,6200
AIR3802993,2022,2,5600
AIR3802993,2022,1,6200
AIR3802993,2021,10,6200
AIR3802993,2021,9,6000
AIR3802993,2021,8,6200
AIR3802993,2021,7,6300
AIR3802993,2021,6,6000
AIR3802993,2021,5,6200
AIR3802993,2021,4,6000
AIR3802993,2021,3,5200
AIR3802993,2021,2,6299
AIR3802993,2021,1,6951
AIR3802993,2020,12,7051
AIR3802993,2020,11,6351
AIR3802993,2020,10,5010
AIR3802993,2020,9,5564
AIR3802993,2020,8,5764
AIR3802993,2020,7,5844
AIR3802993,2020,6,5549
AIR3802993,2020,5,5779
AIR3802993,2020,4,5549
AIR3802993,2020,3,6199
AIR3802993,2020,2,5149
AIR3802993,2020,1,5849
AIR38046173,2022,1,215
AIR38046173,2021,11,7695
AIR38046173,2021,10,4551
AIR38046173,2021,9,4270
AIR38046173,2021,8,6000
AIR38046173,2021,7,6647
AIR38046173,2021,6,4100
AIR38046173,2021,3,135
AIR38046173,2021,2,1843
AIR38046173,2021,1,2113
AIR38046173,2020,12,1351
AIR38046173,2020,11,0
AIR38063155,2023,12,9991
AIR38063155,2023,11,4393
AIR38063155,2023,10,2703
AIR38063155,2023,9,2305
AIR38063155,2023,8,2859
AIR38063155,2023,7,4297
AIR38063155,2023,6,3320
AIR38063155,2023,5,2696
AIR38063155,2023,4,3630
AIR38063155,2023,3,5198
AIR38063155,2023,2,6416
AIR38063155,2023,1,8458
AIR38063155,2022,12,7620
AIR38063155,2022,11,5456
AIR38063155,2022,10,4603
AIR38063155,2022,9,3858
AIR38063155,2022,8,4500
AIR38063155,2022,7,5122
AIR38063155,2022,6,4850
AIR38063155,2022,5,4760
AIR38063155,2022,4,5358
AIR38063155,2022,3,6947
AIR38063155,2022,2,7547
AIR38063155,2022,1,8152
AIR38063155,2021,12,10416
AIR38063155,2021,11,6251
AIR38063155,2021,10,4100
AIR38063155,2021,9,1895
AIR38063155,2021,8,3850
AIR38063155,2021,7,3565
AIR38063155,2021,6,945
AIR38063155,2021,5,505
AIR38063155,2021,4,780
AIR38063155,2021,3,0
AIR38063155,2021,2,5383
AIR38063155,2021,1,7089
AIR38063155,2020,12,7888
AIR38063155,2020,11,2801
AIR38063155,2020,10,1409
AIR38063155,2020,9,318
AIR38070425,2023,5,3887
AIR38070425,2023,4,8970
AIR38070425,2023,3,11569
AIR38070425,2023,2,14172
AIR38070425,2023,1,15619
AIR38070425,2022,12,15961
AIR38070425,2022,11,6225
AIR38070425,2022,10,1137
AIR38070425,2022,9,2433
AIR38070425,2022,8,5344
AIR38070425,2022,7,6941
AIR38070425,2022,6,898
AIR38070425,2022,5,2593
AIR38070425,2022,4,2024
AIR38070425,2022,3,3891
AIR38070425,2022,2,9388
AIR38070425,2022,1,10687
AIR38070425,2021,12,8543
AIR38070425,2021,11,4865
AIR38070425,2021,10,5157
AIR38070425,2021,9,4443
AIR38070425,2021,8,6144
AIR38070425,2021,7,7312
AIR38070425,2021,5,0
AIR38070425,2021,3,3862
AIR38070425,2021,2,4968
AIR38070425,2021,1,3699
AIR38070425,2020,12,1297
AIR38070425,2020,11,1135
AIR38070781,2023,12,5015
AIR38070781,2023,11,1098
AIR38070781,2023,10,1671
AIR38070781,2023,9,398
AIR38070781,2023,8,0
AIR38070781,2023,7,1542
AIR38070781,2023,6,1225
AIR38070781,2023,5,0
AIR38070781,2023,4,898
AIR38070781,2023,3,2743
AIR38070781,2023,2,4838
AIR38070781,2023,1,6334
AIR38070781,2022,12,5592
AIR38070781,2022,11,1395
AIR38070781,2022,10,0
AIR38070781,2022,9,1816
AIR38070781,2022,8,1321
AIR38070781,2022,7,2266
AIR38070781,2022,6,1321
AIR38070781,2022,5,1395
AIR38070781,2022,4,199
AIR38070781,2022,3,4588
AIR38070781,2022,2,5736
AIR38070781,2022,1,6930
AIR38070781,2021,12,4502
AIR38070781,2021,11,2694
AIR38070781,2021,10,2744
AIR38070781,2021,9,3509
AIR38070781,2021,8,3641
AIR38070781,2021,7,4246
AIR38070781,2021,6,375
AIR38070781,2021,5,0
AIR38070781,2021,4,0
AIR38070781,2021,3,0
AIR38070781,2021,2,3592
AIR38070781,2021,1,5088
AIR38070781,2020,12,4989
AIR38070781,2020,11,1345
AIR38070781,2020,10,596
AIR38070781,2020,9,0
AIR3808430,2020,12,1284
AIR3808430,2020,11,2995
AIR3808430,2020,10,0
AIR3808430,2020,9,0
AIR3808430,2020,8,0
AIR3808430,2020,7,0
AIR3808430,2020,6,0
AIR3808430,2020,5,1711
AIR3808430,2020,4,855
AIR3808430,2020,3,855
AIR3808430,2020,2,0
AIR3808430,2020,1,0
AIR38103217,2022,5,0
AIR38103217,2022,4,0
AIR38103217,2022,3,0
AIR38103217,2022,2,0
AIR38103217,2022,1,0
AIR38103217,2021,12,0
AIR38103217,2021,11,0
AIR38103217,2021,10,0
AIR38103217,2021,9,0
AIR38103217,2021,8,0
AIR38103217,2021,7,0
AIR38103217,2021,6,0
AIR38103217,2021,5,600
AIR38103217,2021,4,0
AIR38103217,2021,3,0
AIR38103217,2021,2,0
AIR38103217,2021,1,0
AIR38103217,2020,12,0
AIR38103217,2020,11,0
AIR38103217,2020,10,299
AIR38103217,2020,9,0
AIR38151385,2023,12,8756
AIR38151385,2023,11,6830
AIR38151385,2023,10,7065
AIR38151385,2023,9,2275
AIR38151385,2023,8,2322
AIR38151385,2023,7,5525
AIR38151385,2023,6,1495
AIR38151385,2023,5,3845
AIR38151385,2023,4,3400
AIR38151385,2023,3,2347
AIR38151385,2023,2,7673
AIR38151385,2023,1,8016
AIR38151385,2022,12,9648
AIR38151385,2022,11,2679
AIR38151385,2022,10,4684
AIR38151385,2022,9,6140
AIR38151385,2022,8,2550
AIR38151385,2022,7,4060
AIR38151385,2022,6,325
AIR38151385,2022,5,2290
AIR38151385,2022,4,4143
AIR38151385,2022,3,7318
AIR38151385,2022,2,9269
AIR38151385,2022,1,8949
AIR38151385,2021,12,8969
AIR38151385,2021,11,7020
AIR38151385,2021,10,6460
AIR38151385,2021,9,3835
AIR38151385,2021,8,6540
AIR38151385,2021,7,3765
AIR38151385,2021,6,295
AIR38157379,2023,12,4934
AIR38157379,2023,11,4538
AIR38157379,2023,10,2649
AIR38157379,2023,9,4216
AIR38157379,2023,8,2016
AIR38157379,2023,7,4308
AIR38157379,2023,6,2952
AIR38157379,2023,5,3486
AIR38157379,2023,4,8235
AIR38157379,2023,3,5944
AIR38157379,2023,2,5720
AIR38157379,2023,1,4715
AIR38157379,2022,12,6279
AIR38157379,2022,11,5062
AIR38157379,2022,10,6455
AIR38157379,2022,9,5681
AIR38157379,2022,8,5893
AIR38157379,2022,7,6744
AIR38157379,2022,6,6430
AIR38157379,2022,5,8891
AIR38157379,2022,4,8729
AIR38157379,2022,3,8113
AIR38157379,2022,2,6660
AIR38157379,2022,1,7402
AIR38157379,2021,12,10451
AIR38157379,2021,11,7361
AIR38157379,2021,10,8080
AIR38157379,2021,9,6377
AIR38157379,2021,8,5884
AIR38157379,2021,7,5155
AIR38157379,2021,4,2416
AIR38157379,2021,3,3917
AIR38157379,2021,2,5565
AIR38157379,2021,1,4121
AIR38157379,2020,12,4407
AIR38157379,2020,11,3251
AIR38157379,2020,10,2195
AIR38157379,2020,9,2609
AIR38183774,2023,12,0
AIR38183774,2023,11,0
AIR38183774,2023,10,1490
AIR38183774,2023,9,0
AIR38183774,2023,8,0
AIR38183774,2023,7,0
AIR38183774,2023,6,0
AIR38183774,2023,5,1614
AIR38183774,2023,4,5178
AIR38183774,2023,3,5469
AIR38183774,2023,2,3430
AIR38183774,2023,1,2210
AIR38183774,2022,12,2235
AIR38183774,2022,11,0
AIR38186090,2023,2,0
AIR38186090,2023,1,0
AIR38186090,2022,12,0
AIR38186090,2022,11,0
AIR38186090,2022,10,0
AIR38186090,2022,9,0
AIR38186090,2022,8,0
AIR38186090,2022,7,0
AIR38186090,2022,6,0
AIR38186090,2022,5,0
AIR38186090,2022,4,0
AIR38186090,2022,3,0
AIR38186090,2022,2,0
AIR38186090,2022,1,3024
AIR38186090,2021,12,3697
AIR38186090,2021,11,5609
AIR38186090,2021,10,4090
AIR38186090,2021,9,2830
AIR38186090,2021,8,3760
AIR38186090,2021,7,1934
AIR38186090,2021,6,0
AIR38186090,2021,5,0
AIR38186090,2021,4,0
AIR38186090,2021,3,0
AIR38186090,2021,2,382
AIR38186090,2021,1,3219
AIR38186090,2020,12,3085
AIR38186090,2020,11,838
AIR38186090,2020,10,1743
AIR38186090,2020,9,1078
AIR38186160,2023,12,1110
AIR38186160,2023,11,690
AIR38186160,2023,10,678
AIR38186160,2023,9,0
AIR38186160,2023,8,0
AIR38186160,2023,7,667
AIR38186160,2023,6,1041
AIR38186160,2023,5,740
AIR38186160,2023,4,188
AIR38186160,2023,3,752
AIR38186160,2023,2,382
AIR38186160,2023,1,1044
AIR38186160,2022,12,2667
AIR38186160,2022,11,3055
AIR38186160,2022,10,2358
AIR38186160,2022,9,0
AIR38186160,2022,8,0
AIR38186160,2022,7,538
AIR38186160,2022,6,1051
AIR38186160,2022,5,3829
AIR38186160,2022,4,505
AIR38186160,2022,3,3615
AIR38186160,2022,2,3346
AIR38186160,2022,1,1315
AIR38186160,2021,12,3246
AIR38186160,2021,11,2068
AIR38186160,2021,10,2049
AIR38186160,2021,9,1435
